province,date_recovered,recovered
BC,28-10-2020,290
BC,29-10-2020,204
BC,30-10-2020,222
BC,31-10-2020,0
BC,1/11/2020,0
BC,2/11/2020,537
BC,3/11/2020,223
BC,4/11/2020,229
BC,5/11/2020,147
BC,6/11/2020,229
BC,7/11/2020,0
BC,8/11/2020,0
BC,9/11/2020,390
BC,10/11/2020,279
BC,11/11/2020,0
BC,12/11/2020,385
BC,13-11-2020,812
BC,14-11-2020,0
BC,15-11-2020,0
BC,16-11-2020,1186
BC,17-11-2020,382
BC,18-11-2020,445
BC,19-11-2020,293
BC,20-11-2020,270
BC,21-11-2020,0
BC,22-11-2020,0
BC,23-11-2020,1592
BC,24-11-2020,536
BC,25-11-2020,209
BC,26-11-2020,184
BC,27-11-2020,1306
BC,28-11-2020,0
BC,29-11-2020,0
BC,30-11-2020,1807
BC,1/12/2020,663
BC,2/12/2020,650
BC,3/12/2020,504
BC,4/12/2020,730
BC,5/12/2020,0
BC,6/12/2020,0
BC,7/12/2020,1629
BC,8/12/2020,610
BC,9/12/2020,551
BC,10/12/2020,500
BC,11/12/2020,650
BC,12/12/2020,0
BC,13-12-2020,0
BC,14-12-2020,1609
BC,15-12-2020,659
BC,16-12-2020,510
BC,17-12-2020,587
BC,18-12-2020,626
BC,19-12-2020,0
BC,20-12-2020,0
BC,21-12-2020,1866
BC,22-12-2020,639
BC,23-12-2020,858
BC,24-12-2020,832
BC,25-12-2020,0
BC,26-12-2020,0
BC,27-12-2020,0
BC,28-12-2020,0
BC,29-12-2020,3391
BC,30-12-2020,506
BC,31-12-2020,448
BC,1/1/2021,0
BC,2/1/2021,0
BC,3/1/2021,0
BC,4/1/2021,3100
BC,5/1/2021,770
BC,6/1/2021,729
BC,7/1/2021,646
BC,8/1/2021,831
BC,9/1/2021,0
BC,10/1/2021,0
BC,11/1/2021,2336
BC,12/1/2021,603
BC,13-01-2021,749
BC,14-01-2021,712
BC,15-01-2021,510
BC,16-01-2021,0
BC,17-01-2021,0
BC,18-01-2021,1541
BC,19-01-2021,443
BC,20-01-2021,465
BC,21-01-2021,446
BC,22-01-2021,445
BC,23-01-2021,0
BC,24-01-2021,0
BC,25-01-2021,1376
BC,26-01-2021,521
BC,27-01-2021,426
BC,28-01-2021,363
BC,29-01-2021,410
BC,30-01-2021,0
BC,31-01-2021,0
BC,1/2/2021,1566
BC,2/2/2021,12
BC,3/2/2021,514
BC,4/2/2021,435
BC,5/2/2021,489
BC,6/2/2021,0
BC,7/2/2021,0
BC,8/2/2021,3038
BC,9/2/2021,13
BC,10/2/2021,549
BC,11/2/2021,436
BC,12/2/2021,405
BC,13-02-2021,0
BC,14-02-2021,0
BC,15-02-2021,0
BC,16-02-2021,1697
BC,17-02-2021,462
BC,18-02-2021,435
BC,19-02-2021,368
BC,20-02-2021,0
BC,21-02-2021,0
BC,22-02-2021,1343
BC,23-02-2021,440
BC,24-02-2021,466
BC,25-02-2021,562
BC,26-02-2021,407
BC,27-02-2021,0
BC,28-02-2021,0
BC,1/3/2021,1588
BC,2/3/2021,479
BC,3/3/2021,564
BC,4/3/2021,470
BC,5/3/2021,463
BC,6/3/2021,0
BC,7/3/2021,0
BC,8/3/2021,1485
BC,9/3/2021,533
BC,10/3/2021,539
BC,11/3/2021,520
BC,12/3/2021,496
BC,13-03-2021,0
BC,14-03-2021,0
BC,15-03-2021,1565
BC,16-03-2021,546
BC,17-03-2021,647
BC,18-03-2021,530
BC,19-03-2021,465
BC,20-03-2021,0
BC,21-03-2021,0
BC,22-03-2021,1668
BC,23-03-2021,561
BC,24-03-2021,550
BC,25-03-2021,494
BC,26-03-2021,515
BC,27-03-2021,0
BC,28-03-2021,0
BC,29-03-2021,1856
BC,30-03-2021,679
BC,31-03-2021,665
BC,1/4/2021,666
BC,2/4/2021,0
BC,3/4/2021,0
BC,4/4/2021,0
BC,5/4/2021,3074
BC,6/4/2021,885
BC,7/4/2021,935
BC,8/4/2021,836
BC,9/4/2021,874
BC,10/4/2021,0
BC,11/4/2021,0
BC,12/4/2021,2880
BC,13-04-2021,1052
BC,14-04-2021,1092
BC,15-04-2021,971
BC,16-04-2021,960
BC,17-04-2021,0
BC,18-04-2021,0
BC,19-04-2021,3628
BC,20-04-2021,1054
BC,21-04-2021,1066
BC,22-04-2021,1196
BC,23-04-2021,904
BC,24-04-2021,0
BC,25-04-2021,0
BC,26-04-2021,3102
BC,27-04-2021,909
BC,28-04-2021,907
BC,29-04-2021,880
BC,30-04-2021,848
BC,1/5/2021,0
BC,2/5/2021,0
BC,3/5/2021,2733
BC,4/5/2021,835
BC,5/5/2021,899
BC,6/5/2021,773
BC,7/5/2021,774
BC,8/5/2021,0
BC,9/5/2021,0
BC,10/5/2021,2350
BC,11/5/2021,633
BC,12/5/2021,742
BC,13-05-2021,786
BC,14-05-2021,643
BC,15-05-2021,0
BC,16-05-2021,0
BC,17-05-2021,1888
BC,18-05-2021,542
BC,19-05-2021,602
BC,20-05-2021,536
BC,21-05-2021,547
BC,22-05-2021,0
BC,23-05-2021,0
BC,24-05-2021,1535
BC,25-05-2021,459
BC,26-05-2021,455
BC,27-05-2021,412
BC,28-05-2021,431
BC,29-05-2021,0
BC,30-05-2021,0
BC,31-05-2021,1202
BC,1/6/2021,337
BC,2/6/2021,339
BC,3/6/2021,299
BC,4/6/2021,298
BC,5/6/2021,0
BC,6/6/2021,0
BC,7/6/2021,828
BC,8/6/2021,216
BC,9/6/2021,227
BC,10/6/2021,208
BC,11/6/2021,212
BC,12/6/2021,0
BC,13-06-2021,0
BC,14-06-2021,621
BC,15-06-2021,152
BC,16-06-2021,150
BC,17-06-2021,130
BC,18-06-2021,169
BC,19-06-2021,0
BC,20-06-2021,0
BC,21-06-2021,405
BC,22-06-2021,110
BC,23-06-2021,120
BC,24-06-2021,83
BC,25-06-2021,88
BC,26-06-2021,0
BC,27-06-2021,0
BC,28-06-2021,294
BC,29-06-2021,83
BC,30-06-2021,101
BC,1/7/2021,0
BC,2/7/2021,168
BC,3/7/2021,0
BC,4/7/2021,0
BC,5/7/2021,162
BC,6/7/2021,58
BC,7/7/2021,35
BC,8/7/2021,36
BC,9/7/2021,103
BC,10/7/2021,0
BC,11/7/2021,0
BC,12/7/2021,128
BC,13-07-2021,53
BC,14-07-2021,42
BC,15-07-2021,42
BC,16-07-2021,49
BC,17-07-2021,0
BC,18-07-2021,0
BC,19-07-2021,154
BC,20-07-2021,37
BC,21-07-2021,43
BC,22-07-2021,36
BC,23-07-2021,285
BC,24-07-2021,0
BC,25-07-2021,0
BC,26-07-2021,173
BC,27-07-2021,64
BC,28-07-2021,56
BC,29-07-2021,54
BC,30-07-2021,66
BC,31-07-2021,0
BC,1/8/2021,0
BC,2/8/2021,0
BC,3/8/2021,409
BC,4/8/2021,124
BC,5/8/2021,101
BC,6/8/2021,117
BC,7/8/2021,0
BC,8/8/2021,0
BC,9/8/2021,439
BC,10/8/2021,149
BC,11/8/2021,231
BC,12/8/2021,256
BC,13-08-2021,262
BC,14-08-2021,0
BC,15-08-2021,0
BC,16-08-2021,589
BC,17-08-2021,294
BC,18-08-2021,255
BC,19-08-2021,275
BC,20-08-2021,280
BC,21-08-2021,0
BC,22-08-2021,0
BC,23-08-2021,2970
BC,24-08-2021,340
BC,25-08-2021,702
BC,26-08-2021,427
BC,27-08-2021,832
BC,28-08-2021,0
BC,29-08-2021,0
BC,30-08-2021,1491
BC,31-08-2021,522
BC,1/9/2021,959
BC,2/9/2021,660
BC,3/9/2021,708
BC,4/9/2021,0
BC,5/9/2021,0
BC,6/9/2021,0
BC,7/9/2021,2794
BC,8/9/2021,731
BC,9/9/2021,677
BC,10/9/2021,557
BC,11/9/2021,0
BC,12/9/2021,0
BC,13-09-2021,2051
BC,14-09-2021,338
BC,15-09-2021,1043
BC,16-09-2021,624
BC,17-09-2021,570
BC,18-09-2021,0
BC,19-09-2021,0
BC,20-09-2021,2116
BC,21-09-2021,855
BC,22-09-2021,591
BC,23-09-2021,571
BC,24-09-2021,495
BC,25-09-2021,0
BC,26-09-2021,0
BC,27-09-2021,2073
BC,28-09-2021,759
BC,29-09-2021,616
BC,30-09-2021,0
BC,1/10/2021,1251
BC,2/10/2021,0
BC,3/10/2021,0
BC,4/10/2021,2324
BC,5/10/2021,741
BC,6/10/2021,741
BC,7/10/2021,620
BC,8/10/2021,715
BC,9/10/2021,0
BC,10/10/2021,0
BC,11/10/2021,0
BC,12/10/2021,2834
BC,13-10-2021,609
BC,14-10-2021,421
BC,15-10-2021,866
BC,16-10-2021,0
BC,17-10-2021,0
BC,18-10-2021,2067
BC,19-10-2021,558
BC,20-10-2021,713
BC,21-10-2021,630
BC,22-10-2021,506
BC,23-10-2021,0
BC,24-10-2021,0
BC,25-10-2021,1730
BC,26-10-2021,591
BC,27-10-2021,696
BC,28-10-2021,516
BC,29-10-2021,538
BC,30-10-2021,0
BC,31-10-2021,0
BC,1/11/2021,1711
BC,2/11/2021,373
BC,3/11/2021,740
BC,4/11/2021,529
BC,5/11/2021,518
BC,6/11/2021,0
BC,7/11/2021,0
BC,8/11/2021,1631
BC,9/11/2021,477
BC,10/11/2021,534
BC,11/11/2021,0
BC,12/11/2021,1054
BC,13-11-2021,0
BC,14-11-2021,0
BC,15-11-2021,1702
BC,16-11-2021,610
BC,17-11-2021,504
BC,18-11-2021,505
BC,19-11-2021,418
BC,20-11-2021,0
BC,21-11-2021,0
BC,22-11-2021,1368
BC,23-11-2021,408
BC,24-11-2021,350
BC,25-11-2021,374
BC,26-11-2021,375
BC,27-11-2021,0
BC,28-11-2021,0
BC,29-11-2021,1127
BC,30-11-2021,349
BC,1/12/2021,341
BC,2/12/2021,300
BC,3/12/2021,353
BC,4/12/2021,0
BC,5/12/2021,0
BC,6/12/2021,1143
BC,7/12/2021,387
BC,8/12/2021,307
BC,9/12/2021,301
BC,10/12/2021,357
BC,11/12/2021,0
BC,12/12/2021,0
BC,13-12-2021,1163
BC,14-12-2021,296
BC,15-12-2021,294
BC,16-12-2021,321
BC,17-12-2021,344
BC,18-12-2021,0
BC,19-12-2021,0
BC,20-12-2021,1388
BC,21-12-2021,393
BC,22-12-2021,539
BC,23-12-2021,592
BC,24-12-2021,732
BC,25-12-2021,0
BC,26-12-2021,0
BC,27-12-2021,0
BC,28-12-2021,0
BC,29-12-2021,5176
BC,30-12-2021,3004
BC,31-12-2021,274
BC,1/1/2022,0
BC,2/1/2022,0
BC,3/1/2022,0
BC,4/1/2022,5251
BC,5/1/2022,886
BC,6/1/2022,1329
BC,7/1/2022,1674
BC,8/1/2022,0
BC,9/1/2022,0
BC,10/1/2022,3755
BC,11/1/2022,598
BC,12/1/2022,2142
BC,13-01-2022,2765
BC,14-01-2022,2388
BC,15-01-2022,0
BC,16-01-2022,0
BC,17-01-2022,5831
BC,18-01-2022,740
BC,19-01-2022,4174
BC,20-01-2022,3174
BC,21-01-2022,5788
BC,22-01-2022,0
BC,23-01-2022,0
BC,24-01-2022,7148
BC,25-01-2022,799
BC,26-01-2022,4740
BC,27-01-2022,2522
BC,28-01-2022,1169
BC,29-01-2022,0
BC,30-01-2022,0
BC,31-01-2022,6614
BC,1/2/2022,379
BC,2/2/2022,4099
BC,3/2/2022,1910
BC,4/2/2022,1855
BC,5/2/2022,0
BC,6/2/2022,0
BC,7/2/2022,4691
BC,8/2/2022,484
BC,9/2/2022,3567
BC,10/2/2022,1313
BC,11/2/2022,1021
BC,12/2/2022,0
BC,13-02-2022,0
BC,14-02-2022,2684
BC,15-02-2022,244
BC,16-02-2022,739
BC,17-02-2022,653
BC,18-02-2022,687
BC,19-02-2022,0
BC,20-02-2022,0
BC,21-02-2022,0
BC,22-02-2022,0
BC,23-02-2022,0
BC,24-02-2022,0
BC,25-02-2022,0
BC,26-02-2022,0
BC,27-02-2022,0
BC,28-02-2022,0
BC,1/3/2022,0
BC,2/3/2022,0
BC,3/3/2022,0
BC,4/3/2022,0
BC,5/3/2022,0
BC,6/3/2022,0
BC,7/3/2022,0
BC,8/3/2022,0
BC,9/3/2022,0
BC,10/3/2022,0
BC,11/3/2022,0
BC,12/3/2022,0
BC,13-03-2022,0
BC,14-03-2022,0
Manitoba,12/2/2020,0
Manitoba,13-02-2020,0
Manitoba,14-02-2020,0
Manitoba,15-02-2020,0
Manitoba,16-02-2020,0
Manitoba,17-02-2020,0
Manitoba,18-02-2020,0
Manitoba,19-02-2020,0
Manitoba,20-02-2020,0
Manitoba,21-02-2020,0
Manitoba,22-02-2020,0
Manitoba,23-02-2020,0
Manitoba,24-02-2020,0
Manitoba,25-02-2020,0
Manitoba,26-02-2020,0
Manitoba,27-02-2020,0
Manitoba,28-02-2020,0
Manitoba,29-02-2020,0
Manitoba,1/3/2020,0
Manitoba,2/3/2020,0
Manitoba,3/3/2020,0
Manitoba,4/3/2020,0
Manitoba,5/3/2020,0
Manitoba,6/3/2020,0
Manitoba,7/3/2020,0
Manitoba,8/3/2020,0
Manitoba,9/3/2020,0
Manitoba,10/3/2020,0
Manitoba,11/3/2020,0
Manitoba,12/3/2020,0
Manitoba,13-03-2020,0
Manitoba,14-03-2020,0
Manitoba,15-03-2020,0
Manitoba,16-03-2020,0
Manitoba,17-03-2020,0
Manitoba,18-03-2020,0
Manitoba,19-03-2020,0
Manitoba,20-03-2020,0
Manitoba,21-03-2020,0
Manitoba,22-03-2020,0
Manitoba,23-03-2020,0
Manitoba,24-03-2020,0
Manitoba,25-03-2020,0
Manitoba,26-03-2020,0
Manitoba,27-03-2020,0
Manitoba,28-03-2020,0
Manitoba,29-03-2020,2
Manitoba,30-03-2020,0
Manitoba,31-03-2020,2
Manitoba,1/4/2020,0
Manitoba,2/4/2020,7
Manitoba,3/4/2020,0
Manitoba,4/4/2020,6
Manitoba,5/4/2020,0
Manitoba,6/4/2020,0
Manitoba,7/4/2020,4
Manitoba,8/4/2020,48
Manitoba,9/4/2020,7
Manitoba,10/4/2020,16
Manitoba,11/4/2020,4
Manitoba,12/4/2020,0
Manitoba,13-04-2020,3
Manitoba,14-04-2020,0
Manitoba,15-04-2020,9
Manitoba,16-04-2020,13
Manitoba,17-04-2020,11
Manitoba,18-04-2020,8
Manitoba,19-04-2020,3
Manitoba,20-04-2020,1
Manitoba,21-04-2020,6
Manitoba,22-04-2020,4
Manitoba,23-04-2020,20
Manitoba,24-04-2020,22
Manitoba,25-04-2020,3
Manitoba,26-04-2020,0
Manitoba,27-04-2020,6
Manitoba,28-04-2020,4
Manitoba,29-04-2020,4
Manitoba,30-04-2020,7
Manitoba,1/5/2020,15
Manitoba,2/5/2020,1
Manitoba,3/5/2020,1
Manitoba,4/5/2020,1
Manitoba,5/5/2020,0
Manitoba,6/5/2020,4
Manitoba,7/5/2020,1
Manitoba,8/5/2020,4
Manitoba,9/5/2020,0
Manitoba,10/5/2020,0
Manitoba,11/5/2020,0
Manitoba,12/5/2020,4
Manitoba,13-05-2020,0
Manitoba,14-05-2020,1
Manitoba,15-05-2020,2
Manitoba,16-05-2020,3
Manitoba,17-05-2020,0
Manitoba,18-05-2020,0
Manitoba,19-05-2020,0
Manitoba,20-05-2020,3
Manitoba,21-05-2020,5
Manitoba,22-05-2020,2
Manitoba,23-05-2020,1
Manitoba,24-05-2020,0
Manitoba,25-05-2020,0
Manitoba,26-05-2020,1
Manitoba,27-05-2020,2
Manitoba,28-05-2020,2
Manitoba,29-05-2020,0
Manitoba,30-05-2020,5
Manitoba,31-05-2020,0
Manitoba,1/6/2020,0
Manitoba,2/6/2020,0
Manitoba,3/6/2020,4
Manitoba,4/6/2020,2
Manitoba,5/6/2020,0
Manitoba,6/6/2020,0
Manitoba,7/6/2020,0
Manitoba,8/6/2020,0
Manitoba,9/6/2020,1
Manitoba,10/6/2020,0
Manitoba,11/6/2020,1
Manitoba,12/6/2020,3
Manitoba,13-06-2020,0
Manitoba,14-06-2020,0
Manitoba,15-06-2020,3
Manitoba,16-06-2020,0
Manitoba,17-06-2020,1
Manitoba,18-06-2020,0
Manitoba,19-06-2020,0
Manitoba,20-06-2020,0
Manitoba,21-06-2020,0
Manitoba,22-06-2020,0
Manitoba,23-06-2020,0
Manitoba,24-06-2020,0
Manitoba,25-06-2020,1
Manitoba,26-06-2020,6
Manitoba,27-06-2020,0
Manitoba,28-06-2020,0
Manitoba,29-06-2020,0
Manitoba,30-06-2020,0
Manitoba,1/7/2020,0
Manitoba,2/7/2020,2
Manitoba,3/7/2020,0
Manitoba,4/7/2020,0
Manitoba,5/7/2020,0
Manitoba,6/7/2020,2
Manitoba,7/7/2020,3
Manitoba,8/7/2020,5
Manitoba,9/7/2020,2
Manitoba,10/7/2020,0
Manitoba,11/7/2020,0
Manitoba,12/7/2020,0
Manitoba,13-07-2020,3
Manitoba,14-07-2020,1
Manitoba,15-07-2020,0
Manitoba,16-07-2020,0
Manitoba,17-07-2020,0
Manitoba,18-07-2020,0
Manitoba,19-07-2020,0
Manitoba,20-07-2020,0
Manitoba,21-07-2020,0
Manitoba,22-07-2020,0
Manitoba,23-07-2020,1
Manitoba,24-07-2020,0
Manitoba,25-07-2020,0
Manitoba,26-07-2020,0
Manitoba,27-07-2020,0
Manitoba,28-07-2020,0
Manitoba,29-07-2020,6
Manitoba,30-07-2020,0
Manitoba,31-07-2020,12
Manitoba,1/8/2020,0
Manitoba,2/8/2020,0
Manitoba,3/8/2020,0
Manitoba,4/8/2020,4
Manitoba,5/8/2020,1
Manitoba,6/8/2020,6
Manitoba,7/8/2020,3
Manitoba,8/8/2020,0
Manitoba,9/8/2020,1
Manitoba,10/8/2020,2
Manitoba,11/8/2020,6
Manitoba,12/8/2020,8
Manitoba,13-08-2020,9
Manitoba,14-08-2020,12
Manitoba,15-08-2020,54
Manitoba,16-08-2020,40
Manitoba,17-08-2020,7
Manitoba,18-08-2020,12
Manitoba,19-08-2020,26
Manitoba,20-08-2020,9
Manitoba,21-08-2020,16
Manitoba,22-08-2020,17
Manitoba,23-08-2020,6
Manitoba,24-08-2020,10
Manitoba,25-08-2020,20
Manitoba,26-08-2020,16
Manitoba,27-08-2020,21
Manitoba,28-08-2020,21
Manitoba,29-08-2020,29
Manitoba,30-08-2020,17
Manitoba,31-08-2020,21
Manitoba,1/9/2020,28
Manitoba,2/9/2020,17
Manitoba,3/9/2020,15
Manitoba,4/9/2020,44
Manitoba,5/9/2020,17
Manitoba,6/9/2020,46
Manitoba,7/9/2020,12
Manitoba,8/9/2020,30
Manitoba,9/9/2020,5
Manitoba,10/9/2020,57
Manitoba,11/9/2020,88
Manitoba,12/9/2020,66
Manitoba,13-09-2020,17
Manitoba,14-09-2020,3
Manitoba,15-09-2020,5
Manitoba,16-09-2020,9
Manitoba,17-09-2020,1
Manitoba,18-09-2020,8
Manitoba,19-09-2020,12
Manitoba,20-09-2020,5
Manitoba,21-09-2020,11
Manitoba,22-09-2020,7
Manitoba,23-09-2020,4
Manitoba,24-09-2020,5
Manitoba,25-09-2020,15
Manitoba,26-09-2020,7
Manitoba,27-09-2020,7
Manitoba,28-09-2020,9
Manitoba,29-09-2020,46
Manitoba,30-09-2020,47
Manitoba,1/10/2020,14
Manitoba,2/10/2020,11
Manitoba,3/10/2020,10
Manitoba,4/10/2020,12
Manitoba,5/10/2020,8
Manitoba,6/10/2020,12
Manitoba,7/10/2020,7
Manitoba,8/10/2020,6
Manitoba,9/10/2020,11
Manitoba,10/10/2020,10
Manitoba,11/10/2020,8
Manitoba,12/10/2020,7
Manitoba,13-10-2020,6
Manitoba,14-10-2020,18
Manitoba,15-10-2020,19
Manitoba,16-10-2020,20
Manitoba,17-10-2020,19
Manitoba,18-10-2020,15
Manitoba,19-10-2020,10
Manitoba,20-10-2020,106
Manitoba,21-10-2020,106
Manitoba,22-10-2020,111
Manitoba,23-10-2020,112
Manitoba,24-10-2020,84
Manitoba,25-10-2020,26
Manitoba,26-10-2020,35
Manitoba,27-10-2020,59
Manitoba,28-10-2020,70
Manitoba,29-10-2020,117
Manitoba,30-10-2020,149
Manitoba,31-10-2020,74
Manitoba,1/11/2020,58
Manitoba,2/11/2020,36
Manitoba,3/11/2020,57
Manitoba,4/11/2020,95
Manitoba,5/11/2020,28
Manitoba,6/11/2020,117
Manitoba,7/11/2020,89
Manitoba,8/11/2020,49
Manitoba,9/11/2020,59
Manitoba,10/11/2020,140
Manitoba,11/11/2020,135
Manitoba,12/11/2020,111
Manitoba,13-11-2020,152
Manitoba,14-11-2020,119
Manitoba,15-11-2020,179
Manitoba,16-11-2020,86
Manitoba,17-11-2020,168
Manitoba,18-11-2020,108
Manitoba,19-11-2020,223
Manitoba,20-11-2020,196
Manitoba,21-11-2020,224
Manitoba,22-11-2020,118
Manitoba,23-11-2020,160
Manitoba,24-11-2020,280
Manitoba,25-11-2020,260
Manitoba,26-11-2020,284
Manitoba,27-11-2020,310
Manitoba,28-11-2020,317
Manitoba,29-11-2020,206
Manitoba,30-11-2020,243
Manitoba,1/12/2020,460
Manitoba,2/12/2020,359
Manitoba,3/12/2020,196
Manitoba,4/12/2020,267
Manitoba,5/12/2020,392
Manitoba,6/12/2020,268
Manitoba,7/12/2020,4067
Manitoba,8/12/2020,315
Manitoba,9/12/2020,292
Manitoba,10/12/2020,247
Manitoba,11/12/2020,294
Manitoba,12/12/2020,227
Manitoba,13-12-2020,168
Manitoba,14-12-2020,169
Manitoba,15-12-2020,291
Manitoba,16-12-2020,241
Manitoba,17-12-2020,175
Manitoba,18-12-2020,567
Manitoba,19-12-2020,158
Manitoba,20-12-2020,135
Manitoba,21-12-2020,176
Manitoba,22-12-2020,1491
Manitoba,23-12-2020,141
Manitoba,24-12-2020,169
Manitoba,25-12-2020,0
Manitoba,26-12-2020,0
Manitoba,27-12-2020,494
Manitoba,28-12-2020,144
Manitoba,29-12-2020,146
Manitoba,30-12-2020,106
Manitoba,31-12-2020,120
Manitoba,1/1/2021,0
Manitoba,2/1/2021,261
Manitoba,3/1/2021,193
Manitoba,4/1/2021,151
Manitoba,5/1/2021,119
Manitoba,6/1/2021,124
Manitoba,7/1/2021,143
Manitoba,8/1/2021,136
Manitoba,9/1/2021,114
Manitoba,10/1/2021,81
Manitoba,11/1/2021,1445
Manitoba,12/1/2021,397
Manitoba,13-01-2021,322
Manitoba,14-01-2021,299
Manitoba,15-01-2021,165
Manitoba,16-01-2021,97
Manitoba,17-01-2021,86
Manitoba,18-01-2021,87
Manitoba,19-01-2021,121
Manitoba,20-01-2021,99
Manitoba,21-01-2021,123
Manitoba,22-01-2021,113
Manitoba,23-01-2021,103
Manitoba,24-01-2021,70
Manitoba,25-01-2021,87
Manitoba,26-01-2021,137
Manitoba,27-01-2021,126
Manitoba,28-01-2021,124
Manitoba,29-01-2021,116
Manitoba,30-01-2021,128
Manitoba,31-01-2021,137
Manitoba,1/2/2021,121
Manitoba,2/2/2021,127
Manitoba,3/2/2021,185
Manitoba,4/2/2021,126
Manitoba,5/2/2021,96
Manitoba,6/2/2021,120
Manitoba,7/2/2021,128
Manitoba,8/2/2021,1682
Manitoba,9/2/2021,93
Manitoba,10/2/2021,75
Manitoba,11/2/2021,78
Manitoba,12/2/2021,77
Manitoba,13-02-2021,53
Manitoba,14-02-2021,83
Manitoba,15-02-2021,0
Manitoba,16-02-2021,156
Manitoba,17-02-2021,144
Manitoba,18-02-2021,538
Manitoba,19-02-2021,73
Manitoba,20-02-2021,53
Manitoba,21-02-2021,82
Manitoba,22-02-2021,56
Manitoba,23-02-2021,75
Manitoba,24-02-2021,54
Manitoba,25-02-2021,56
Manitoba,26-02-2021,72
Manitoba,27-02-2021,73
Manitoba,28-02-2021,62
Manitoba,1/3/2021,57
Manitoba,2/3/2021,74
Manitoba,3/3/2021,52
Manitoba,4/3/2021,52
Manitoba,5/3/2021,62
Manitoba,6/3/2021,84
Manitoba,7/3/2021,37
Manitoba,8/3/2021,48
Manitoba,9/3/2021,54
Manitoba,10/3/2021,38
Manitoba,11/3/2021,66
Manitoba,12/3/2021,429
Manitoba,13-03-2021,51
Manitoba,14-03-2021,61
Manitoba,15-03-2021,33
Manitoba,16-03-2021,29
Manitoba,17-03-2021,47
Manitoba,18-03-2021,34
Manitoba,19-03-2021,52
Manitoba,20-03-2021,58
Manitoba,21-03-2021,53
Manitoba,22-03-2021,44
Manitoba,23-03-2021,50
Manitoba,24-03-2021,66
Manitoba,25-03-2021,257
Manitoba,26-03-2021,51
Manitoba,27-03-2021,35
Manitoba,28-03-2021,65
Manitoba,29-03-2021,55
Manitoba,30-03-2021,57
Manitoba,31-03-2021,85
Manitoba,1/4/2021,52
Manitoba,2/4/2021,0
Manitoba,3/4/2021,104
Manitoba,4/4/2021,0
Manitoba,5/4/2021,105
Manitoba,6/4/2021,85
Manitoba,7/4/2021,67
Manitoba,8/4/2021,362
Manitoba,9/4/2021,59
Manitoba,10/4/2021,56
Manitoba,11/4/2021,56
Manitoba,12/4/2021,56
Manitoba,13-04-2021,62
Manitoba,14-04-2021,76
Manitoba,15-04-2021,59
Manitoba,16-04-2021,104
Manitoba,17-04-2021,95
Manitoba,18-04-2021,108
Manitoba,19-04-2021,111
Manitoba,20-04-2021,104
Manitoba,21-04-2021,111
Manitoba,22-04-2021,408
Manitoba,23-04-2021,120
Manitoba,24-04-2021,115
Manitoba,25-04-2021,126
Manitoba,26-04-2021,140
Manitoba,27-04-2021,137
Manitoba,28-04-2021,150
Manitoba,29-04-2021,169
Manitoba,30-04-2021,177
Manitoba,1/5/2021,171
Manitoba,2/5/2021,205
Manitoba,3/5/2021,196
Manitoba,4/5/2021,190
Manitoba,5/5/2021,181
Manitoba,6/5/2021,401
Manitoba,7/5/2021,240
Manitoba,8/5/2021,234
Manitoba,9/5/2021,263
Manitoba,10/5/2021,222
Manitoba,11/5/2021,262
Manitoba,12/5/2021,258
Manitoba,13-05-2021,449
Manitoba,14-05-2021,372
Manitoba,15-05-2021,368
Manitoba,16-05-2021,307
Manitoba,17-05-2021,301
Manitoba,18-05-2021,358
Manitoba,19-05-2021,390
Manitoba,20-05-2021,490
Manitoba,21-05-2021,389
Manitoba,22-05-2021,338
Manitoba,23-05-2021,370
Manitoba,24-05-2021,358
Manitoba,25-05-2021,373
Manitoba,26-05-2021,463
Manitoba,27-05-2021,441
Manitoba,28-05-2021,456
Manitoba,29-05-2021,393
Manitoba,30-05-2021,350
Manitoba,31-05-2021,364
Manitoba,1/6/2021,394
Manitoba,2/6/2021,324
Manitoba,3/6/2021,438
Manitoba,4/6/2021,310
Manitoba,5/6/2021,346
Manitoba,6/6/2021,262
Manitoba,7/6/2021,273
Manitoba,8/6/2021,358
Manitoba,9/6/2021,298
Manitoba,10/6/2021,427
Manitoba,11/6/2021,330
Manitoba,12/6/2021,340
Manitoba,13-06-2021,319
Manitoba,14-06-2021,316
Manitoba,15-06-2021,252
Manitoba,16-06-2021,309
Manitoba,17-06-2021,442
Manitoba,18-06-2021,276
Manitoba,19-06-2021,266
Manitoba,20-06-2021,228
Manitoba,21-06-2021,164
Manitoba,22-06-2021,273
Manitoba,23-06-2021,190
Manitoba,24-06-2021,175
Manitoba,25-06-2021,164
Manitoba,26-06-2021,220
Manitoba,27-06-2021,129
Manitoba,28-06-2021,87
Manitoba,29-06-2021,107
Manitoba,30-06-2021,81
Manitoba,1/7/2021,0
Manitoba,2/7/2021,475
Manitoba,3/7/2021,91
Manitoba,4/7/2021,52
Manitoba,5/7/2021,60
Manitoba,6/7/2021,83
Manitoba,7/7/2021,50
Manitoba,8/7/2021,52
Manitoba,9/7/2021,55
Manitoba,10/7/2021,66
Manitoba,11/7/2021,40
Manitoba,12/7/2021,78
Manitoba,13-07-2021,65
Manitoba,14-07-2021,45
Manitoba,15-07-2021,48
Manitoba,16-07-2021,52
Manitoba,17-07-2021,58
Manitoba,18-07-2021,60
Manitoba,19-07-2021,56
